date,stock_open,stock_close,stock_high,stock_low,stock_volume,news_headlines
2023-10-02,377.4800109863281,380.3299865722656,384.80999755859375,376.7999877929688,3102100.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-03,377.1099853515625,376.75,394.8999938964844,372.8500061035156,8878100.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-05,378.010009765625,372.5899963378906,378.6000061035156,367.239990234375,5034800.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-06,368.4299926757813,381.510009765625,382.5199890136719,367.7699890136719,4778100.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-09,378.0499877929688,385.9500122070313,387.1700134277344,377.760009765625,3299800.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-10,385.5799865722656,373.3200073242188,388.7000122070313,372.25,7288900.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-11,372.7799987792969,365.9299926757813,377.80999755859375,365.3399963378906,9151400.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-12,366.4800109863281,361.2000122070313,368.8299865722656,359.04998779296875,7376100.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-13,355.6400146484375,355.67999267578125,358.92999267578125,352.04998779296875,6312600.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-16,356.2099914550781,360.8200073242188,363.0799865722656,354.7699890136719,5128900.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-17,361.1000061035156,355.7200012207031,362.7000122070313,353.8900146484375,5908400.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-18,351.0,346.19000244140625,354.7900085449219,344.7300109863281,11429600.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism
2023-10-19,404.739990234375,401.7699890136719,408.9500122070313,392.260009765625,28074400.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-20,405.6300048828125,400.9599914550781,410.6400146484375,398.010009765625,12782900.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-23,403.3200073242188,406.8399963378906,407.5400085449219,398.5199890136719,7390000.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism
2023-10-24,409.67999267578136,413.7300109863281,416.69000244140636,408.3900146484375,6459200.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-25,416.0199890136719,411.25,418.8399963378906,410.1099853515625,6299600.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-26,411.4200134277344,403.5400085449219,417.30999755859375,401.5400085449219,6849700.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-27,406.4200134277344,397.8699951171875,410.2099914550781,395.6199951171875,4997600.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-30,402.3500061035156,410.0799865722656,412.82000732421886,399.4100036621094,5317100.0,"ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Acclaimed Movie That Won Will Smith an Oscar Is Coming to Netflix; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix reveals 5 new features coming to streaming app, including real-time voting and 'party games'"
2023-10-31,409.239990234375,411.69000244140636,412.5199890136719,404.6300048828125,3877600.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism
2023-11-01,414.7699890136719,420.19000244140636,420.6000061035156,414.17999267578136,4806100.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism
2023-11-02,421.1700134277344,424.7099914550781,426.69000244140636,417.1000061035156,4476000.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism
2023-11-03,428.760009765625,432.3599853515625,434.82000732421886,425.5299987792969,3667100.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism
2023-11-06,434.3800048828125,434.739990234375,435.0299987792969,429.6099853515625,3003200.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism
2023-11-07,436.17999267578136,434.6099853515625,437.6400146484375,431.0,3291100.0,The Ballad of a Small Player (2025) 'Netflix' Movie Ending Explained: What Happened to Dao Ming?; Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon
2023-11-08,435.0,436.6499938964844,438.07000732421886,433.67999267578136,2356800.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism
2023-11-09,438.0299987792969,435.1499938964844,440.3800048828125,434.3500061035156,2735500.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism
2023-11-10,437.4800109863281,447.239990234375,447.4800109863281,435.510009765625,4440600.0,Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism
2023-11-13,447.25,444.6199951171875,448.42999267578136,442.6000061035156,2896100.0,"Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix Is Losing One of My Favorite Action Movies of the Last 10 Years; Prime Video acquires 'Kantara: Chapter 1' for ₹110cr; beats Netflix; Rebecca Ferguson Spooked by ‘A House of Dynamite’ Detail in Netflix’s Hit Film!; Netflix’s The Witcher season 4 review: a dark, dazzling return to the continent; Why OG Failed to Repeat Theater Magic on OTT?; Stranger Things Season 5 New Trailer: Netflix Deletes Trailer After Teasing Fans; 8 Most Controversial Movies on Netflix; OTT: Nani’s HIT 3 Takes Netflix by Storm, Outshines OG and Devara!; Delhi HC to Hear Sameer Wankhede’s Defamation Suit Against Netflix's ‘Ba***ds of Bollywood’ on Nov 10; Netflix Leans Into Success of 'KPop Demon Hunters' With New Hasbro and Mattel Partnerships. Is It Enough to Excite Investors?"
2023-11-14,448.7799987792969,448.6499938964844,454.0799865722656,445.6400146484375,4060900.0,"Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix Is Losing One of My Favorite Action Movies of the Last 10 Years; Prime Video acquires 'Kantara: Chapter 1' for ₹110cr; beats Netflix; Rebecca Ferguson Spooked by ‘A House of Dynamite’ Detail in Netflix’s Hit Film!; Netflix’s The Witcher season 4 review: a dark, dazzling return to the continent; Why OG Failed to Repeat Theater Magic on OTT?; Stranger Things Season 5 New Trailer: Netflix Deletes Trailer After Teasing Fans; 8 Most Controversial Movies on Netflix; OTT: Nani’s HIT 3 Takes Netflix by Storm, Outshines OG and Devara!; Delhi HC to Hear Sameer Wankhede’s Defamation Suit Against Netflix's ‘Ba***ds of Bollywood’ on Nov 10; Netflix Leans Into Success of 'KPop Demon Hunters' With New Hasbro and Mattel Partnerships. Is It Enough to Excite Investors?"
2023-11-15,452.80999755859375,461.94000244140636,462.75,452.45001220703136,5035300.0,"Kantara 2 OTT Price: How Amazon Prime Outbid Netflix To Bag Rishab Shetty Film; ITAT deletes ₹445 cr TP adjustment on Netflix India; rejects revenue’s bid to treat it as content or tech; Netflix Documentary Ignites Three Major Leads in Amy Bradley Cold Case; What time is The Witcher season 4 released on Netflix?; Watch: Stranger Things Season 5 trailer goes viral after Netflix accidentally shares clip; Canal+ takes on Netflix in Africa with $3bn bet on satellite TV; 'Filthy and 2 hours sleep': What it's like on Netflix's most traumatic show; One Piece Season 2 Release Date Finally Confirmed: Netflix Sets Sail for Epic Grand Line Adventure; Movie With Will Smith’s Oscar Winning Role To Hit Netflix Soon; Netflix SA film ' Love and Wine' faces copycat criticism; Netflix’s Nobody Wants This Filming Locations (2025-); Netflix Is Losing One of My Favorite Action Movies of the Last 10 Years; Prime Video acquires 'Kantara: Chapter 1' for ₹110cr; beats Netflix; Rebecca Ferguson Spooked by ‘A House of Dynamite’ Detail in Netflix’s Hit Film!; Netflix’s The Witcher season 4 review: a dark, dazzling return to the continent; Why OG Failed to Repeat Theater Magic on OTT?; Stranger Things Season 5 New Trailer: Netflix Deletes Trailer After Teasing Fans; 8 Most Controversial Movies on Netflix; OTT: Nani’s HIT 3 Takes Netflix by Storm, Outshines OG and Devara!; Delhi HC to Hear Sameer Wankhede’s Defamation Suit Against Netflix's ‘Ba***ds of Bollywood’ on Nov 10"
